0.0000e+00 5.7593e-01 -0.0000e+00 0.0000e+00 3.3741e+00 3.3741e+00 -5.2802e+07
1.0000e-06 5.7593e-01 -5.2802e+01 6.4961e-03 3.3741e+00 3.3806e+00 -5.2700e+07
2.0000e-06 5.7587e-01 -1.0550e+02 2.5935e-02 3.3611e+00 3.3870e+00 -5.2497e+07
3.0000e-06 5.7577e-01 -1.5800e+02 5.8166e-02 3.3352e+00 3.3934e+00 -5.2193e+07
4.0000e-06 5.7561e-01 -2.1019e+02 1.0294e-01 3.2967e+00 3.3996e+00 -5.1788e+07
5.0000e-06 5.7540e-01 -2.6198e+02 1.5992e-01 3.2458e+00 3.4057e+00 -5.1284e+07
6.0000e-06 5.7514e-01 -3.1326e+02 2.2865e-01 3.1828e+00 3.4115e+00 -5.0681e+07
7.0000e-06 5.7482e-01 -3.6395e+02 3.0862e-01 3.1084e+00 3.4170e+00 -4.9980e+07
8.0000e-06 5.7446e-01 -4.1393e+02 3.9921e-01 3.0231e+00 3.4223e+00 -4.9183e+07
9.0000e-06 5.7405e-01 -4.6311e+02 4.9971e-01 2.9274e+00 3.4271e+00 -4.8291e+07
1.0000e-05 5.7358e-01 -5.1140e+02 6.0936e-01 2.8222e+00 3.4316e+00 -4.7307e+07
1.1000e-05 5.7307e-01 -5.5871e+02 7.2732e-01 2.7083e+00 3.4356e+00 -4.6231e+07
1.2000e-05 5.7251e-01 -6.0494e+02 8.5266e-01 2.5866e+00 3.4392e+00 -4.5066e+07
1.3000e-05 5.7191e-01 -6.5000e+02 9.8444e-01 2.4579e+00 3.4423e+00 -4.3815e+07
1.4000e-05 5.7126e-01 -6.9382e+02 1.1216e+00 2.3233e+00 3.4449e+00 -4.2479e+07
1.5000e-05 5.7056e-01 -7.3630e+02 1.2632e+00 2.1838e+00 3.4469e+00 -4.1062e+07
1.6000e-05 5.6983e-01 -7.7736e+02 1.4080e+00 2.0404e+00 3.4484e+00 -3.9565e+07
1.7000e-05 5.6905e-01 -8.1692e+02 1.5550e+00 1.8944e+00 3.4494e+00 -3.7992e+07
1.8000e-05 5.6823e-01 -8.5492e+02 1.7030e+00 1.7468e+00 3.4497e+00 -3.6346e+07
1.9000e-05 5.6738e-01 -8.9126e+02 1.8508e+00 1.5987e+00 3.4495e+00 -3.4630e+07
2.0000e-05 5.6649e-01 -9.2589e+02 1.9975e+00 1.4513e+00 3.4488e+00 -3.2847e+07
2.1000e-05 5.6556e-01 -9.5874e+02 2.1417e+00 1.3057e+00 3.4474e+00 -3.1002e+07
2.2000e-05 5.6460e-01 -9.8974e+02 2.2824e+00 1.1631e+00 3.4456e+00 -2.9096e+07
2.3000e-05 5.6361e-01 -1.0188e+03 2.4186e+00 1.0245e+00 3.4431e+00 -2.7134e+07
2.4000e-05 5.6259e-01 -1.0460e+03 2.5492e+00 8.9103e-01 3.4402e+00 -2.5121e+07
2.5000e-05 5.6155e-01 -1.0711e+03 2.6731e+00 7.6368e-01 3.4368e+00 -2.3058e+07
2.6000e-05 5.6048e-01 -1.0942e+03 2.7894e+00 6.4344e-01 3.4328e+00 -2.0952e+07
2.7000e-05 5.5938e-01 -1.1151e+03 2.8973e+00 5.3124e-01 3.4285e+00 -1.8805e+07
2.8000e-05 5.5827e-01 -1.1339e+03 2.9958e+00 4.2795e-01 3.4237e+00 -1.6622e+07
2.9000e-05 5.5713e-01 -1.1505e+03 3.0843e+00 3.3435e-01 3.4186e+00 -1.4407e+07
3.0000e-05 5.5598e-01 -1.1649e+03 3.1620e+00 2.5117e-01 3.4132e+00 -1.2164e+07
3.1000e-05 5.5482e-01 -1.1771e+03 3.2284e+00 1.7905e-01 3.4074e+00 -9.8974e+06
3.2000e-05 5.5364e-01 -1.1870e+03 3.2829e+00 1.1855e-01 3.4014e+00 -7.6120e+06
3.3000e-05 5.5245e-01 -1.1946e+03 3.3251e+00 7.0122e-02 3.3952e+00 -5.3120e+06
3.4000e-05 5.5126e-01 -1.1999e+03 3.3548e+00 3.4149e-02 3.3889e+00 -3.0018e+06
3.5000e-05 5.5006e-01 -1.2029e+03 3.3716e+00 1.0905e-02 3.3825e+00 -6.8578e+05
3.6000e-05 5.4886e-01 -1.2036e+03 3.3754e+00 5.6914e-04 3.3760e+00 1.6316e+06
3.7000e-05 5.4765e-01 -1.2020e+03 3.3663e+00 3.2215e-03 3.3695e+00 3.9458e+06
3.8000e-05 5.4645e-01 -1.1980e+03 3.3442e+00 1.8841e-02 3.3630e+00 6.2523e+06
3.9000e-05 5.4525e-01 -1.1918e+03 3.3094e+00 4.7308e-02 3.3567e+00 8.5469e+06
4.0000e-05 5.4406e-01 -1.1832e+03 3.2621e+00 8.8404e-02 3.3505e+00 1.0825e+07
4.1000e-05 5.4288e-01 -1.1724e+03 3.2027e+00 1.4181e-01 3.3445e+00 1.3082e+07
4.2000e-05 5.4171e-01 -1.1593e+03 3.1316e+00 2.0712e-01 3.3387e+00 1.5314e+07
4.3000e-05 5.4055e-01 -1.1440e+03 3.0494e+00 2.8382e-01 3.3332e+00 1.7517e+07
4.4000e-05 5.3940e-01 -1.1265e+03 2.9567e+00 3.7134e-01 3.3281e+00 1.9686e+07
4.5000e-05 5.3828e-01 -1.1068e+03 2.8543e+00 4.6898e-01 3.3233e+00 2.1817e+07
4.6000e-05 5.3717e-01 -1.0850e+03 2.7429e+00 5.7601e-01 3.3189e+00 2.3906e+07
4.7000e-05 5.3608e-01 -1.0611e+03 2.6234e+00 6.9160e-01 3.3150e+00 2.5949e+07
4.8000e-05 5.3502e-01 -1.0351e+03 2.4966e+00 8.1486e-01 3.3115e+00 2.7942e+07
4.9000e-05 5.3399e-01 -1.0072e+03 2.3637e+00 9.4483e-01 3.3085e+00 2.9881e+07
5.0000e-05 5.3298e-01 -9.7731e+02 2.2255e+00 1.0805e+00 3.3060e+00 3.1762e+07
5.1000e-05 5.3200e-01 -9.4555e+02 2.0832e+00 1.2209e+00 3.3041e+00 3.3583e+07
5.2000e-05 5.3106e-01 -9.1197e+02 1.9378e+00 1.3649e+00 3.3027e+00 3.5339e+07
5.3000e-05 5.3015e-01 -8.7663e+02 1.7906e+00 1.5113e+00 3.3019e+00 3.7027e+07
5.4000e-05 5.2927e-01 -8.3960e+02 1.6425e+00 1.6591e+00 3.3016e+00 3.8643e+07
5.5000e-05 5.2843e-01 -8.0096e+02 1.4948e+00 1.8072e+00 3.3019e+00 4.0185e+07
5.6000e-05 5.2763e-01 -7.6078e+02 1.3486e+00 1.9543e+00 3.3028e+00 4.1650e+07
5.7000e-05 5.2687e-01 -7.1913e+02 1.2049e+00 2.0993e+00 3.3043e+00 4.3034e+07
5.8000e-05 5.2615e-01 -6.7609e+02 1.0650e+00 2.2412e+00 3.3063e+00 4.4336e+07
5.9000e-05 5.2547e-01 -6.3176e+02 9.2994e-01 2.3789e+00 3.3088e+00 4.5552e+07
6.0000e-05 5.2484e-01 -5.8620e+02 8.0067e-01 2.5112e+00 3.3118e+00 4.6681e+07
6.1000e-05 5.2425e-01 -5.3952e+02 6.7822e-01 2.6372e+00 3.3154e+00 4.7720e+07
6.2000e-05 5.2371e-01 -4.9180e+02 5.6355e-01 2.7558e+00 3.3194e+00 4.8667e+07
6.3000e-05 5.2322e-01 -4.4313e+02 4.5754e-01 2.8663e+00 3.3238e+00 4.9520e+07
6.4000e-05 5.2278e-01 -3.9361e+02 3.6099e-01 2.9676e+00 3.3286e+00 5.0278e+07
6.5000e-05 5.2239e-01 -3.4334e+02 2.7466e-01 3.0592e+00 3.3338e+00 5.0939e+07
6.6000e-05 5.2204e-01 -2.9240e+02 1.9921e-01 3.1401e+00 3.3394e+00 5.1502e+07
6.7000e-05 5.2175e-01 -2.4090e+02 1.3521e-01 3.2099e+00 3.3452e+00 5.1966e+07
6.8000e-05 5.2151e-01 -1.8893e+02 8.3169e-02 3.2680e+00 3.3512e+00 5.2329e+07
6.9000e-05 5.2132e-01 -1.3660e+02 4.3478e-02 3.3139e+00 3.3574e+00 5.2592e+07
7.0000e-05 5.2118e-01 -8.4009e+01 1.6444e-02 3.3473e+00 3.3638e+00 5.2754e+07
7.1000e-05 5.2110e-01 -3.1255e+01 2.2762e-03 3.3679e+00 3.3702e+00 5.2814e+07
7.2000e-05 5.2107e-01 2.1559e+01 1.0830e-03 3.3756e+00 3.3767e+00 5.2773e+07
7.3000e-05 5.2109e-01 7.4332e+01 1.2874e-02 3.3703e+00 3.3832e+00 5.2630e+07
7.4000e-05 5.2116e-01 1.2696e+02 3.7558e-02 3.3521e+00 3.3896e+00 5.2385e+07
7.5000e-05 5.2129e-01 1.7935e+02 7.4945e-02 3.3210e+00 3.3959e+00 5.2040e+07
7.6000e-05 5.2147e-01 2.3139e+02 1.2475e-01 3.2774e+00 3.4021e+00 5.1594e+07
7.7000e-05 5.2170e-01 2.8298e+02 1.8658e-01 3.2215e+00 3.4081e+00 5.1050e+07
7.8000e-05 5.2199e-01 3.3403e+02 2.5997e-01 3.1538e+00 3.4138e+00 5.0406e+07
7.9000e-05 5.2232e-01 3.8444e+02 3.4435e-01 3.0749e+00 3.4192e+00 4.9666e+07
8.0000e-05 5.2270e-01 4.3410e+02 4.3908e-01 2.9852e+00 3.4243e+00 4.8830e+07
8.1000e-05 5.2314e-01 4.8293e+02 5.4341e-01 2.8856e+00 3.4290e+00 4.7901e+07
8.2000e-05 5.2362e-01 5.3083e+02 6.5656e-01 2.7767e+00 3.4333e+00 4.6879e+07
8.3000e-05 5.2415e-01 5.7771e+02 7.7764e-01 2.6595e+00 3.4372e+00 4.5766e+07
8.4000e-05 5.2473e-01 6.2348e+02 9.0573e-01 2.5348e+00 3.4405e+00 4.4566e+07
8.5000e-05 5.2535e-01 6.6805e+02 1.0398e+00 2.4036e+00 3.4434e+00 4.3280e+07
8.6000e-05 5.2602e-01 7.1132e+02 1.1789e+00 2.2668e+00 3.4458e+00 4.1910e+07
8.7000e-05 5.2673e-01 7.5324e+02 1.3220e+00 2.1257e+00 3.4476e+00 4.0460e+07
8.8000e-05 5.2749e-01 7.9370e+02 1.4678e+00 1.9811e+00 3.4489e+00 3.8932e+07
8.9000e-05 5.2828e-01 8.3263e+02 1.6153e+00 1.8343e+00 3.4496e+00 3.7329e+07
9.0000e-05 5.2911e-01 8.6996e+02 1.7634e+00 1.6863e+00 3.4497e+00 3.5654e+07
9.1000e-05 5.2998e-01 9.0561e+02 1.9109e+00 1.5384e+00 3.4493e+00 3.3910e+07
9.2000e-05 5.3089e-01 9.3952e+02 2.0567e+00 1.3916e+00 3.4483e+00 3.2101e+07
9.3000e-05 5.3183e-01 9.7162e+02 2.1996e+00 1.2471e+00 3.4467e+00 3.0231e+07
9.4000e-05 5.3280e-01 1.0019e+03 2.3386e+00 1.1060e+00 3.4446e+00 2.8302e+07
9.5000e-05 5.3380e-01 1.0302e+03 2.4726e+00 9.6935e-01 3.4420e+00 2.6318e+07
9.6000e-05 5.3483e-01 1.0565e+03 2.6006e+00 8.3825e-01 3.4388e+00 2.4284e+07
9.7000e-05 5.3589e-01 1.0808e+03 2.7215e+00 7.1369e-01 3.4352e+00 2.2204e+07
9.8000e-05 5.3697e-01 1.1030e+03 2.8345e+00 5.9662e-01 3.4311e+00 2.0080e+07
9.9000e-05 5.3807e-01 1.1230e+03 2.9386e+00 4.8796e-01 3.4266e+00 1.7918e+07
1.0000e-04 5.3919e-01 1.1410e+03 3.0332e+00 3.8853e-01 3.4217e+00 1.5721e+07
1.0100e-04 5.4033e-01 1.1567e+03 3.1173e+00 2.9910e-01 3.4164e+00 1.3494e+07
1.0200e-04 5.4149e-01 1.1702e+03 3.1905e+00 2.2037e-01 3.4108e+00 1.1241e+07
1.0300e-04 5.4266e-01 1.1814e+03 3.2521e+00 1.5292e-01 3.4050e+00 8.9666e+06
1.0400e-04 5.4384e-01 1.1904e+03 3.3016e+00 9.7299e-02 3.3989e+00 6.6747e+06
1.0500e-04 5.4503e-01 1.1971e+03 3.3388e+00 5.3916e-02 3.3927e+00 4.3700e+06
1.0600e-04 5.4623e-01 1.2014e+03 3.3632e+00 2.3111e-02 3.3863e+00 2.0569e+06
1.0700e-04 5.4743e-01 1.2035e+03 3.3747e+00 5.1199e-03 3.3798e+00 -2.6023e+05
1.0800e-04 5.4864e-01 1.2032e+03 3.3732e+00 8.1951e-05 3.3733e+00 -2.5768e+06
1.0900e-04 5.4984e-01 1.2006e+03 3.3588e+00 8.0356e-03 3.3668e+00 -4.8884e+06
1.1000e-04 5.5104e-01 1.1958e+03 3.3315e+00 2.8920e-02 3.3604e+00 -7.1907e+06
1.1100e-04 5.5223e-01 1.1886e+03 3.2916e+00 6.2574e-02 3.3541e+00 -9.4790e+06
1.1200e-04 5.5342e-01 1.1791e+03 3.2393e+00 1.0874e-01 3.3480e+00 -1.1749e+07
1.1300e-04 5.5460e-01 1.1673e+03 3.1750e+00 1.6706e-01 3.3421e+00 -1.3997e+07
1.1400e-04 5.5577e-01 1.1533e+03 3.0994e+00 2.3708e-01 3.3364e+00 -1.6217e+07
1.1500e-04 5.5692e-01 1.1371e+03 3.0128e+00 3.1828e-01 3.3311e+00 -1.8407e+07
1.1600e-04 5.5806e-01 1.1187e+03 2.9161e+00 4.1001e-01 3.3261e+00 -2.0560e+07
1.1700e-04 5.5918e-01 1.0982e+03 2.8099e+00 5.1158e-01 3.3214e+00 -2.2675e+07
1.1800e-04 5.6028e-01 1.0755e+03 2.6950e+00 6.2221e-01 3.3172e+00 -2.4745e+07
1.1900e-04 5.6135e-01 1.0507e+03 2.5724e+00 7.4104e-01 3.3135e+00 -2.6768e+07
1.2000e-04 5.6240e-01 1.0240e+03 2.4430e+00 8.6716e-01 3.3102e+00 -2.8740e+07
1.2100e-04 5.6343e-01 9.9523e+02 2.3078e+00 9.9959e-01 3.3074e+00 -3.0656e+07
1.2200e-04 5.6442e-01 9.6457e+02 2.1678e+00 1.1373e+00 3.3052e+00 -3.2513e+07
1.2300e-04 5.6539e-01 9.3206e+02 2.0242e+00 1.2793e+00 3.3034e+00 -3.4308e+07
1.2400e-04 5.6632e-01 8.9775e+02 1.8779e+00 1.4244e+00 3.3023e+00 -3.6036e+07
1.2500e-04 5.6722e-01 8.6172e+02 1.7302e+00 1.5716e+00 3.3017e+00 -3.7695e+07
1.2600e-04 5.6808e-01 8.2402e+02 1.5821e+00 1.7196e+00 3.3017e+00 -3.9282e+07
1.2700e-04 5.6890e-01 7.8474e+02 1.4349e+00 1.8674e+00 3.3022e+00 -4.0793e+07
1.2800e-04 5.6969e-01 7.4395e+02 1.2896e+00 2.0138e+00 3.3033e+00 -4.2225e+07
1.2900e-04 5.7043e-01 7.0172e+02 1.1473e+00 2.1577e+00 3.3050e+00 -4.3576e+07
1.3000e-04 5.7113e-01 6.5815e+02 1.0093e+00 2.2980e+00 3.3072e+00 -4.4843e+07
1.3100e-04 5.7179e-01 6.1330e+02 8.7641e-01 2.4336e+00 3.3100e+00 -4.6024e+07
1.3200e-04 5.7240e-01 5.6728e+02 7.4981e-01 2.5634e+00 3.3132e+00 -4.7116e+07
1.3300e-04 5.7297e-01 5.2016e+02 6.3043e-01 2.6865e+00 3.3170e+00 -4.8118e+07
1.3400e-04 5.7349e-01 4.7205e+02 5.1919e-01 2.8019e+00 3.3211e+00 -4.9026e+07
1.3500e-04 5.7396e-01 4.2302e+02 4.1694e-01 2.9088e+00 3.3257e+00 -4.9841e+07
1.3600e-04 5.7439e-01 3.7318e+02 3.2448e-01 3.0062e+00 3.3307e+00 -5.0559e+07
1.3700e-04 5.7476e-01 3.2262e+02 2.4251e-01 3.0935e+00 3.3361e+00 -5.1181e+07
1.3800e-04 5.7508e-01 2.7144e+02 1.7167e-01 3.1700e+00 3.3417e+00 -5.1703e+07
1.3900e-04 5.7535e-01 2.1974e+02 1.1250e-01 3.2351e+00 3.3476e+00 -5.2126e+07
1.4000e-04 5.7557e-01 1.6761e+02 6.5456e-02 3.2882e+00 3.3537e+00 -5.2449e+07
1.4100e-04 5.7574e-01 1.1516e+02 3.0900e-02 3.3291e+00 3.3600e+00 -5.2671e+07
1.4200e-04 5.7586e-01 6.2490e+01 9.0985e-03 3.3573e+00 3.3664e+00 -5.2791e+07
1.4300e-04 5.7592e-01 9.6987e+00 2.1917e-04 3.3726e+00 3.3729e+00 -5.2810e+07
1.4400e-04 5.7593e-01 -4.3111e+01 4.3304e-03 3.3750e+00 3.3794e+00 -5.2727e+07
1.4500e-04 5.7589e-01 -9.5837e+01 2.1401e-02 3.3644e+00 3.3858e+00 -5.2542e+07
1.4600e-04 5.7579e-01 -1.4838e+02 5.1298e-02 3.3409e+00 3.3922e+00 -5.2256e+07
1.4700e-04 5.7564e-01 -2.0064e+02 9.3794e-02 3.3047e+00 3.3985e+00 -5.1870e+07
